species,dd_long,dd_lat
Junonia_almana,71.12717,33.41117
Junonia_almana,73.79306,33.87605
Junonia_almana,73.65267,34.16397
Junonia_almana,73.42186,34.29246
Junonia_almana,73.26244,34.28770
Junonia_almana,73.08398,34.24487
Junonia_almana,73.09111,34.02358
Junonia_almana,73.24340,33.92840
Junonia_almana,73.44565,34.06403
Junonia_almana,73.57740,33.90998
Junonia_almana,73.09349,33.80800
Junonia_almana,73.24340,33.64382
Junonia_almana,72.89362,33.65572
Junonia_almana,72.57715,33.67475
Junonia_almana,72.76989,33.95077
Junonia_almana,74.18257,32.56961
Junonia_almana,72.32084,32.68660
Junonia_almana,70.48122,32.98671
Junonia_almana,72.20498,32.01609
Junonia_almana,73.96872,31.40542
Junonia_almana,71.43664,30.20225
Junonia_almana,71.58535,29.32185
Junonia_almana,66.98570,25.01589
Junonia_almana,68.89824,25.39648
Junonia_almana,68.36506,26.18123
Junonia_atlites,73.06641,33.98566
Junonia_atlites,74.24909,32.83828
Junonia_hierta,72.60032,35.16326
Junonia_hierta,72.58544,34.96100
Junonia_hierta,72.83231,34.75280
Junonia_hierta,71.96678,34.12224
Junonia_hierta,73.66156,34.62788
Junonia_hierta,73.63479,34.30963
Junonia_hierta,73.34033,34.36911
Junonia_hierta,73.14105,34.46727
Junonia_hierta,73.19459,34.22635
Junonia_hierta,73.46228,34.06276
Junonia_hierta,73.29869,33.97055
Junonia_hierta,73.80730,33.88132
Junonia_hierta,73.63181,33.81589
Junonia_hierta,73.29571,33.81589
Junonia_hierta,72.99828,33.98840
Junonia_hierta,72.96259,33.78317
Junonia_hierta,73.10833,33.62851
Junonia_hierta,72.61459,33.79507
Junonia_hierta,74.06382,31.34682
Junonia_hierta,72.24532,32.65096
Junonia_hierta,69.78139,32.70843
Junonia_hierta,71.57598,29.29414
Junonia_hierta,69.02777,24.24755
Junonia_hierta,66.95764,24.97487
Junonia_iphita,73.66782,34.77130
Junonia_iphita,73.44772,34.65233
Junonia_iphita,73.49531,34.37274
Junonia_iphita,73.27818,34.23890
Junonia_iphita,73.79572,33.89090
Junonia_iphita,73.61131,33.89982
Junonia_iphita,73.16219,33.82249
Junonia_iphita,73.00157,33.72731
Junonia_iphita,72.84393,33.89090
Junonia_lemonias,73.25882,34.54260
Junonia_lemonias,73.15412,34.29513
Junonia_lemonias,73.25692,34.16950
Junonia_lemonias,73.13890,33.96582
Junonia_lemonias,73.24359,33.74881
Junonia_lemonias,73.11225,33.68218
Junonia_lemonias,72.79435,33.69360
Junonia_lemonias,72.57354,33.76784
Junonia_lemonias,73.53722,32.84913
Junonia_lemonias,74.11737,31.35749
Junonia_lemonias,69.79151,32.71188
Junonia_lemonias,66.70812,30.15697
Junonia_lemonias,66.37060,27.65449
Junonia_lemonias,68.07677,26.52910
Junonia_lemonias,69.17172,25.75435
Junonia_lemonias,69.00623,24.36867
Junonia_lemonias,66.94070,24.91654
Junonia_orithya,72.36180,35.94810
Junonia_orithya,71.90375,35.85292
Junonia_orithya,72.66815,35.30267
Junonia_orithya,72.54323,35.11528
Junonia_orithya,71.80857,35.31159
Junonia_orithya,72.80446,34.84863
Junonia_orithya,72.21671,34.68468
Junonia_orithya,71.94069,34.71228
Junonia_orithya,72.11106,34.44674
Junonia_orithya,71.77127,34.56666
Junonia_orithya,71.97303,34.57430
Junonia_orithya,71.60629,34.44164
Junonia_orithya,71.59757,34.14949
Junonia_orithya,71.85456,34.12807
Junonia_orithya,73.45858,34.83026
Junonia_orithya,73.29011,34.67131
Junonia_orithya,73.09357,34.57149
Junonia_orithya,73.43536,34.38789
Junonia_orithya,73.08010,34.29248
Junonia_orithya,73.36135,34.13734
Junonia_orithya,73.26760,34.50996
Junonia_orithya,73.69093,34.17499
Junonia_orithya,73.32890,33.97658
Junonia_orithya,73.14806,33.97087
Junonia_orithya,73.66583,34.01655
Junonia_orithya,73.54210,33.87569
Junonia_orithya,73.21040,33.71579
Junonia_orithya,73.05276,33.88842
Junonia_orithya,73.75589,33.84916
Junonia_orithya,73.71009,33.63917
Junonia_orithya,72.99926,33.63860
Junonia_orithya,72.81843,33.71831
Junonia_orithya,72.56303,33.73116
Junonia_orithya,73.88018,33.35770
Junonia_orithya,73.69101,33.19947
Junonia_orithya,73.51969,33.35532
Junonia_orithya,73.64176,33.50309
Junonia_orithya,73.81492,32.17192
Junonia_orithya,72.27857,32.66022
Junonia_orithya,71.26603,33.61268
Junonia_orithya,71.24604,33.48418
Junonia_orithya,71.43877,33.46991
Junonia_orithya,70.30720,32.94922
Junonia_orithya,74.10646,31.42491
Junonia_orithya,71.61855,29.26609
Junonia_orithya,70.12154,30.09512
Junonia_orithya,67.66912,29.82384
Junonia_orithya,66.77121,30.07624
Junonia_orithya,62.91765,25.84819
Junonia_orithya,66.72011,25.44012
Junonia_orithya,66.88607,24.98326
Junonia_orithya,69.00351,24.27684
Kallima_inachus,72.74759,33.77888
Kallima_inachus,73.02879,33.80287
Kallima_inachus,73.08733,33.83523
Kallima_inachus,73.16537,33.83618
Kallima_inachus,73.46345,33.72347
Kaniska_canace,71.65037,35.95863
Kaniska_canace,72.47791,36.08657
Kaniska_canace,71.87646,35.58278
Kaniska_canace,71.73702,35.51996
Kaniska_canace,72.76227,35.33133
Kaniska_canace,72.42312,34.96328
Kaniska_canace,72.42074,34.57423
Kaniska_canace,73.78486,34.73133
Kaniska_canace,73.52431,34.79676
Kaniska_canace,73.44341,34.73490
Kaniska_canace,73.52312,34.68136
Kaniska_canace,73.45679,34.61354
Kaniska_canace,73.44728,34.54989
Kaniska_canace,73.58038,34.39389
Kaniska_canace,73.37353,34.27813
Kaniska_canace,73.37639,34.21055
Kaniska_canace,73.30500,34.18248
Kaniska_canace,73.38019,34.10728
Kaniska_canace,73.30072,34.11299
Kaniska_canace,73.89006,33.89129
Kaniska_canace,73.43958,33.80815
Kaniska_canace,73.09867,33.91571
Kaniska_canace,73.19265,33.86395
Kaniska_canace,73.17183,33.80804
Kaniska_canace,73.06059,33.81220
Melitaea_balba,72.57912,36.08387
Melitaea_balba,72.01756,35.76502
Melitaea_balba,71.67968,35.96490
Melitaea_balba,71.61544,35.87210
Melitaea_balba,71.68819,35.81598
Melitaea_balba,71.76338,35.52569
Melitaea_balbina,72.29158,36.54408
Melitaea_balbina,72.78163,36.17395
Melitaea_balbina,72.51323,36.09114
Melitaea_balbina,71.79939,36.14111
Melitaea_balbina,71.71516,36.11399
Melitaea_balbina,71.98499,35.81703
Melitaea_balbina,71.67780,35.92461
Melitaea_balbita,71.66426,35.98687
Melitaea_balbita,72.47625,36.04933
Melitaea_balbita,75.32780,35.17679
Melitaea_balbita,75.19074,35.17869
Melitaea_balbita,75.19455,35.12349
Melitaea_balbita,74.67678,35.35001
Melitaea_balbita,74.67678,35.29100
Melitaea_balbita,74.92805,34.54670
Melitaea_chitralensis,71.60890,36.13086
Melitaea_chitralensis,71.72906,36.12967
Melitaea_chitralensis,71.81710,36.15822
Melitaea_chitralensis,71.80521,36.10230
Melitaea_chitralensis,71.68956,35.93717
Melitaea_chitralensis,71.60819,35.87649
Melitaea_chitralensis,71.68171,35.83509
Melitaea_chitralensis,71.67814,35.74300
Melitaea_chitralensis,71.88165,35.65515
Melitaea_chitralensis,71.80027,35.53237
Melitaea_chitralensis,72.12863,35.88500
Melitaea_chitralensis,72.52440,36.05603
Melitaea_chitralensis,72.71832,36.11432
Melitaea_chitralensis,72.33356,36.61179
Melitaea_chitralensis,71.99318,35.71555
Melitaea_chitralensis,71.92679,35.57136
Melitaea_elisabethae,71.52272,36.10108
Melitaea_elisabethae,71.80111,36.22814
Melitaea_elisabethae,71.41840,36.29524
Melitaea_fergana,73.61974,36.78787
Melitaea_fergana,74.36408,36.81464
Melitaea_fergana,74.35992,36.92767
Melitaea_fergana,74.64605,36.80052
Melitaea_fergana,74.64177,36.86834
Melitaea_fergana,74.60465,36.99897
Melitaea_fergana,74.68388,36.99897
Melitaea_fergana,74.81751,36.92652
Melitaea_fergana,74.78182,36.72724
Melitaea_fergana,75.39877,36.64354
Melitaea_fergana,75.35451,36.75561
Melitaea_fergana,75.27599,36.81129
Melitaea_lutko,66.83179,30.95127
Melitaea_lutko,67.14398,30.85228
Melitaea_lutko,67.32101,30.84467
Melitaea_lutko,67.38954,30.57627
Melitaea_lutko,67.16111,30.57436
Melitaea_lutko,67.00121,30.43350
Melitaea_lutko,66.69854,30.14987
Melitaea_lutko,71.61555,35.98468
Melitaea_lutko,71.94296,35.86475
Melitaea_lutko,71.89728,35.64204
Melitaea_lutko,71.89537,35.49356
Melitaea_lutko,71.91822,35.22706
Melitaea_lutko,72.59018,34.81132
Melitaea_lutko,73.22049,34.65385
Melitaea_mixta,73.36442,36.85815
Melitaea_mixta,73.28828,36.79390
Melitaea_mixta,73.38108,36.22164
Melitaea_mixta,74.12871,36.13271
Melitaea_mixta,73.99094,36.05990
Melitaea_mixta,74.05732,35.97995
Melitaea_mixta,72.82476,36.54626
Melitaea_mixta,72.76765,36.32735
Melitaea_mixta,72.70008,36.10749
Melitaea_mixta,72.41930,36.08274
Melitaea_mixta,71.80125,36.11472
Melitaea_mixta,71.69299,35.88391
Melitaea_mixta,71.64897,35.82561
Melitaea_mixta,71.56806,35.90176
Melitaea_mixta,71.75009,35.55197
Melitaea_mixta,71.67242,36.00245
Melitaea_pallas,74.36226,36.88992
Melitaea_pallas,74.59735,36.99938
Melitaea_pallas,74.67159,36.88516
Melitaea_pallas,75.37017,36.81339
Melitaea_persea,67.60168,30.07734
Melitaea_persea,67.70257,30.78166
Melitaea_persea,67.25142,30.78737
Melitaea_persea,67.09913,30.84448
Melitaea_persea,66.93352,30.75311
Melitaea_persea,66.77933,30.90540
Melitaea_persea,67.12198,30.34384
Melitaea_persea,66.81170,30.20869
Melitaea_persea,66.82692,30.04308
Melitaea_persea,66.63847,30.06402
Melitaea_robertsi,73.28301,36.19012
Melitaea_robertsi,72.70242,36.13492
Melitaea_robertsi,72.26650,36.35954
Melitaea_robertsi,72.11631,36.29216
Melitaea_robertsi,71.92595,36.20364
Melitaea_robertsi,71.91929,35.60317
Melitaea_robertsi,71.91358,35.43565
Melitaea_robertsi,72.34379,35.39377
Melitaea_robertsi,73.29174,34.36913
Melitaea_robertsi,73.11031,34.13118
Melitaea_robertsi,73.11709,33.79901
Melitaea_robertsi,72.78396,33.80472
Melitaea_robertsi,72.53079,33.81614
Melitaea_robertsi,73.47964,33.05246
Melitaea_robertsi,71.14539,34.03852
Melitaea_robertsi,66.88972,30.92297
Melitaea_robertsi,67.53313,30.48515
Melitaea_robertsi,67.29899,30.57462
Melitaea_robertsi,67.08960,30.40520
Melitaea_robertsi,66.76409,30.06256
Melitaea_robertsi,73.36357,34.05701
Melitaea_robertsi,72.66044,34.96002
Melitaea_robertsi,71.92518,35.12063
Melitaea_robertsi,71.95017,35.87016
Melitaea_shandura,72.37792,36.65291
Melitaea_shandura,72.77633,36.32794
Melitaea_shandura,72.54579,36.12863
Melitaea_shandura,72.54864,36.01870
Melitaea_shandura,71.73487,36.06724
Melitaea_shandura,71.58629,35.95241
Melitaea_shandura,71.66957,35.94860
Melitaea_sultanensis,71.83748,36.23391
Melitaea_sultanensis,71.91743,36.22963
Nymphalis_polychloros,71.67386,35.99203
Nymphalis_polychloros,72.46194,36.05295
Nymphalis_polychloros,72.11573,34.64002
Nymphalis_polychloros,73.29289,34.22189
Nymphalis_polychloros,73.37200,34.21951
Nymphalis_polychloros,73.36011,34.10827
Nymphalis_polychloros,71.13554,33.80364
Nymphalis_vaualbum,71.70873,35.96791
Nymphalis_vaualbum,71.84079,36.08034
Nymphalis_vaualbum,71.88541,35.65382
Nymphalis_vaualbum,71.76584,35.32546
Nymphalis_vaualbum,72.89922,36.41969
Nymphalis_vaualbum,73.39350,34.27221
Nymphalis_vaualbum,73.31569,34.22509
Nymphalis_vaualbum,73.38993,34.16656
Nymphalis_vaualbum,74.49883,34.04437
Nymphalis_xanthomelas,75.30508,35.15878
Nymphalis_xanthomelas,74.75221,35.33617
Nymphalis_xanthomelas,74.57375,35.18484
Nymphalis_xanthomelas,74.39957,35.06349
Nymphalis_xanthomelas,74.18685,35.04064
Nymphalis_xanthomelas,74.64001,36.14811
Nymphalis_xanthomelas,74.45346,36.02914
Nymphalis_xanthomelas,71.78612,35.94647
Nymphalis_xanthomelas,71.73258,35.77515
Nymphalis_xanthomelas,71.85215,35.62703
Nymphalis_xanthomelas,72.46427,35.93576
Nymphalis_xanthomelas,72.44999,35.50210
Nymphalis_xanthomelas,72.60230,35.09998
Nymphalis_xanthomelas,71.77204,35.24631
Nymphalis_xanthomelas,72.08792,34.69941
Nymphalis_xanthomelas,71.42334,34.58039
Nymphalis_xanthomelas,71.49044,34.30771
Nymphalis_xanthomelas,73.52231,34.66289
Nymphalis_xanthomelas,73.29888,34.66741
Nymphalis_xanthomelas,73.45021,34.52369
Nymphalis_xanthomelas,73.16610,34.26147
Nymphalis_xanthomelas,73.08235,34.08063
Nymphalis_xanthomelas,73.32696,34.07968
Nymphalis_xanthomelas,72.81143,33.82473
Nymphalis_xanthomelas,73.26419,33.81453
Nymphalis_xanthomelas,73.80248,33.86248
Nymphalis_xanthomelas,66.74736,30.22649
Nymphalis_xanthomelas,67.61540,29.97162
Polygonia_agnicula,71.70601,35.95631
Polygonia_agnicula,71.69530,35.84352
Polygonia_agnicula,72.46742,36.06856
Polygonia_agnicula,72.59607,35.53131
Polygonia_agnicula,74.04193,36.23966
Polygonia_agnicula,74.30248,36.14329
Polygonia_agnicula,74.41527,36.18184
Polygonia_agnicula,74.02972,35.95770
Polygonia_agnicula,74.72109,35.26264
Polygonia_agnicula,75.54703,35.30618
Polygonia_agnicula,75.40640,35.13415
Polygonia_agnicula,76.42781,35.10830
Polygonia_agnicula,74.46990,33.97612
Polygonia_agnicula,74.85894,34.51506
Polygonia_agnicula,73.36162,34.25552
Polygonia_c-album,71.65478,35.95261
Polygonia_c-album,71.75472,35.59140
Polygonia_c-album,71.76471,35.32338
Polygonia_c-album,73.47616,34.76125
Polygonia_c-album,73.52137,34.69939
Polygonia_c-album,73.36184,34.25123
Polygonia_c-album,73.28475,34.14844
Polygonia_c-album,73.36660,34.08562
Polygonia_c-album,73.35708,34.02852
Polygonia_c-album,73.03704,33.80413
Polygonia_c-album,71.92612,34.50514
Polygonia_egea,75.22993,36.76137
Polygonia_egea,74.67671,36.66500
Polygonia_egea,74.48397,36.52580
Polygonia_egea,74.58034,36.33664
Polygonia_egea,74.53751,36.19387
Polygonia_egea,74.72311,36.03325
Polygonia_egea,74.25459,36.26287
Polygonia_egea,74.11373,36.37138
Polygonia_egea,73.94076,35.96845
Polygonia_egea,74.08448,35.94466
Polygonia_egea,74.58792,35.27832
Polygonia_egea,72.84164,36.09066
Polygonia_egea,71.80990,35.58289
Polygonia_egea,71.88605,35.39824
Polygonia_egea,71.79277,35.29735
Polygonia_egea,71.79087,35.08225
Polygonia_egea,71.98122,35.13935
Polygonia_egea,72.21917,35.25928
Polygonia_egea,73.32848,34.15153
Polygonia_egea,73.39129,33.86790
Polygonia_egea,73.33799,33.55000
Polygonia_egea,73.04484,33.54429
Polygonia_egea,66.88211,30.33650
Polygonia_egea,66.72982,30.06762
Polygonia_egea,71.82056,35.85744
Symbrenthia_lilaea,73.52075,33.92919
Symbrenthia_lilaea,73.30231,34.09052
Symbrenthia_lilaea,73.18096,34.17475
Symbrenthia_lilaea,73.11386,34.03627
Symbrenthia_lilaea,72.84403,33.92919
Vanessa_atalanta,69.21025,31.12591
Vanessa_atalanta,69.73564,31.11449
Vanessa_cardui,76.48871,35.49461
Vanessa_cardui,76.32215,35.64689
Vanessa_cardui,75.57405,35.20907
Vanessa_cardui,75.40987,35.40895
Vanessa_cardui,75.21713,35.29473
Vanessa_cardui,75.26900,35.55219
Vanessa_cardui,75.17240,36.77460
Vanessa_cardui,75.30599,36.10638
Vanessa_cardui,74.88726,36.11233
Vanessa_cardui,74.72129,36.33541
Vanessa_cardui,74.64812,36.13553
Vanessa_cardui,74.46252,36.14445
Vanessa_cardui,74.09189,36.08845
Vanessa_cardui,72.67042,36.13618
Vanessa_cardui,72.02511,36.20851
Vanessa_cardui,71.83095,36.21613
Vanessa_cardui,71.82904,35.94773
Vanessa_cardui,71.82333,35.80115
Vanessa_cardui,72.66535,35.51605
Vanessa_cardui,72.65583,35.35901
Vanessa_cardui,72.64869,35.18055
Vanessa_cardui,72.13734,35.04206
Vanessa_cardui,72.46856,34.92023
Vanessa_cardui,72.28201,34.79270
Vanessa_cardui,72.13163,34.91643
Vanessa_cardui,71.94699,34.78508
Vanessa_cardui,72.78128,34.76301
Vanessa_cardui,73.50999,34.73966
Vanessa_cardui,73.59209,34.58797
Vanessa_cardui,73.34046,34.48447
Vanessa_cardui,73.33332,34.61296
Vanessa_cardui,71.78203,34.37965
Vanessa_cardui,71.96001,34.30103
Vanessa_cardui,71.78869,34.02977
Vanessa_cardui,72.56654,33.78885
Vanessa_cardui,72.78069,33.73829
Vanessa_cardui,73.08110,34.02085
Vanessa_cardui,73.34248,34.13090
Vanessa_cardui,73.34058,33.98623
Vanessa_cardui,73.30441,33.76732
Vanessa_cardui,73.64297,34.19860
Vanessa_cardui,73.76412,34.03025
Vanessa_cardui,73.88726,33.87678
Vanessa_cardui,73.48215,34.01419
Vanessa_cardui,73.78684,33.71949
Vanessa_cardui,73.86489,33.48726
Vanessa_cardui,73.68215,33.51200
Vanessa_cardui,73.62265,33.57477
Vanessa_cardui,73.69654,33.92199
Vanessa_cardui,71.43881,33.67206
Vanessa_cardui,71.24013,33.54000
Vanessa_cardui,71.42929,33.49717
Vanessa_cardui,73.57021,32.81816
Vanessa_cardui,72.35451,32.64188
Vanessa_cardui,74.10321,31.36935
Vanessa_cardui,71.80299,30.33055
Vanessa_cardui,71.31223,30.26809
Vanessa_cardui,71.59431,29.27764
Vanessa_cardui,67.70955,29.63284
Vanessa_cardui,67.35977,30.28244
Vanessa_cardui,66.72446,29.99690
Vanessa_cardui,69.03085,24.34737
Vanessa_cardui,66.84650,24.97078
Vanessa_indica,74.66940,35.14847
Vanessa_indica,74.69081,35.42330
Vanessa_indica,73.95913,35.90704
Vanessa_indica,72.82056,36.00698
Vanessa_indica,73.44398,34.90380
Vanessa_indica,73.26254,34.93057
Vanessa_indica,72.61176,35.47963
Vanessa_indica,72.61414,35.20838
Vanessa_indica,71.82210,35.88129
Vanessa_indica,71.93393,34.80577
Vanessa_indica,72.26230,34.81529
Vanessa_indica,72.42648,34.79387
Vanessa_indica,71.43758,34.54050
Vanessa_indica,71.91347,34.17502
Vanessa_indica,73.24958,34.65322
Vanessa_indica,73.07350,34.50094
Vanessa_indica,73.24482,34.37245
Vanessa_indica,73.05923,34.31772
Vanessa_indica,73.22103,34.16543
Vanessa_indica,73.19723,33.92987
Vanessa_indica,73.18534,33.78472
Vanessa_indica,72.75228,33.79186
Vanessa_indica,72.55716,33.79662
Vanessa_indica,73.64481,33.88805
Aulocera_brahminus,75.39923,35.11734
Aulocera_brahminus,75.27015,35.51412
Aulocera_brahminus,74.71561,35.28450
Aulocera_brahminus,74.71918,35.16553
Aulocera_brahminus,74.65375,35.23096
Aulocera_brahminus,74.60021,35.17266
Aulocera_brahminus,74.65256,35.05607
Aulocera_brahminus,74.59476,36.19315
Aulocera_brahminus,74.46983,36.18602
Aulocera_brahminus,74.39012,36.18602
Aulocera_brahminus,74.25449,36.22171
Aulocera_brahminus,74.10221,36.19078
Aulocera_brahminus,74.04034,35.95521
Aulocera_brahminus,73.98062,35.06739
Aulocera_brahminus,73.56183,34.78424
Aulocera_brahminus,72.47025,36.05684
Aulocera_brahminus,71.69217,35.98974
Aulocera_brahminus,71.69503,35.90551
Aulocera_brahminus,71.62650,35.85697
Aulocera_brahminus,71.84588,35.49910
Aulocera_brahminus,71.77856,35.33658
Aulocera_gilgitica,71.66099,36.02734
Aulocera_gilgitica,71.66384,35.94882
Aulocera_gilgitica,72.24348,36.04162
Aulocera_gilgitica,72.58123,35.27598
Aulocera_gilgitica,73.23948,36.58911
Aulocera_gilgitica,73.56571,36.78185
Aulocera_gilgitica,73.34227,36.36568
Aulocera_gilgitica,73.30444,36.42564
Aulocera_gilgitica,74.85785,36.71418
Aulocera_gilgitica,74.58183,36.25542
Aulocera_gilgitica,74.64655,36.14120
Aulocera_gilgitica,74.53424,36.20021
Aulocera_gilgitica,74.40480,36.15072
Aulocera_gilgitica,74.16138,36.25863
Aulocera_gilgitica,74.02508,36.30943
Aulocera_gilgitica,74.02366,36.25280
Aulocera_gilgitica,74.02356,36.10172
Aulocera_gilgitica,74.02594,35.95657
Aulocera_gilgitica,74.16276,35.90066
Aulocera_gilgitica,76.36471,35.07391
Aulocera_gilgitica,75.80615,36.02462
Aulocera_gilgitica,75.80615,36.08066
Aulocera_gilgitica,74.51571,35.26997
Aulocera_gilgitica,75.28705,35.49213
Aulocera_gilgitica,74.72922,35.43622
Aulocera_gilgitica,74.69781,35.48856
Aulocera_gilgitica,74.47700,35.38577
Aulocera_gilgitica,74.65118,35.38387
Aulocera_gilgitica,74.72256,35.33247
Aulocera_gilgitica,74.72827,35.27346
Aulocera_gilgitica,74.65118,35.27441
Aulocera_padma,74.58745,35.27490
Aulocera_padma,74.73735,36.13864
Aulocera_padma,74.45896,35.90308
Aulocera_padma,73.90633,35.93877
Aulocera_padma,74.48930,36.31948
Aulocera_padma,74.31679,36.14697
Aulocera_padma,74.30489,36.32543
Aulocera_padma,74.14130,36.31353
Aulocera_padma,73.93310,36.34030
Aulocera_padma,73.32039,36.34030
Aulocera_padma,73.52680,33.87233
Aulocera_padma,73.21807,34.15608
Aulocera_padma,73.23591,34.42198
Aulocera_padma,73.06459,34.31312
Aulocera_padma,73.05746,34.44340
Aulocera_padma,73.07887,34.58438
Aulocera_padma,73.25198,34.69859
Aulocera_padma,73.26090,34.82708
Aulocera_padma,73.04139,34.83065
Aulocera_padma,71.89628,35.93428
Aulocera_padma,70.63719,33.71733
Aulocera_padma,69.19523,30.95145
Aulocera_padma,69.62830,31.00855
Aulocera_saraswati,71.71265,35.96181
Aulocera_saraswati,72.31108,36.07364
Aulocera_saraswati,73.49427,34.77017
Aulocera_saraswati,73.50141,34.70117
Aulocera_saraswati,73.38838,34.27376
Aulocera_saraswati,73.38957,34.15835
Aulocera_saraswati,73.32889,34.11314
Aulocera_saraswati,73.38600,34.05366
Aulocera_saraswati,73.31587,33.63398
Aulocera_saraswati,72.50818,33.69940
Aulocera_swaha,73.35507,34.14988
Aulocera_swaha,73.29083,34.21293
Aulocera_swaha,73.35745,34.25933
Aulocera_swaha,73.22063,34.25933
Aulocera_swaha,73.35269,34.36284
Aulocera_swaha,73.22658,34.40210
Aulocera_swaha,73.34079,34.42351
Aulocera_swaha,73.37054,34.50799
Aulocera_swaha,73.31462,34.57104
Aulocera_swaha,73.21706,34.51274
Aulocera_swaha,72.46964,33.74430
Aulocera_swaha,71.85059,35.25938
Aulocera_swaha,71.77325,35.36646
Aulocera_swaha,74.92564,34.48796
Aulocera_swaha,74.13360,33.92382
Aulocera_swaha,73.92230,33.89717
Aulocera_swaha,73.49721,34.73003
Aulocera_swaha,73.41155,34.62081
Aulocera_swaha,71.10626,33.82419
Aulocera_swaha,72.10213,34.65657
Aulocera_swaha,71.80957,35.09451
Callerebia_annada,73.89496,33.82742
Callerebia_annada,73.76361,33.82552
Callerebia_annada,73.56733,34.41531
Callerebia_annada,73.28036,34.42530
Callerebia_annada,73.33033,34.25398
Callerebia_annada,73.26323,34.31109
Callerebia_annada,73.15045,34.22115
Callerebia_annada,73.12370,34.14120
Callerebia_annada,73.36070,34.11169
Callerebia_annada,73.28360,34.11359
Callerebia_annada,73.33214,34.05649
Callerebia_annada,73.22978,33.88578
Callerebia_annada,73.13817,33.87984
Callerebia_annada,73.20836,33.83344
Callerebia_annada,73.08939,33.82987
Chazara_enervata,71.61818,35.97080
Chazara_enervata,71.70170,35.98294
Chazara_enervata,71.65816,35.91655
Chazara_enervata,72.57689,36.14351
Chazara_enervata,72.70776,36.14530
Chazara_enervata,73.32265,36.86826
Chazara_enervata,73.63245,36.81258
Chazara_enervata,74.72315,36.14833
Chazara_enervata,74.58419,36.19877
Chazara_enervata,74.50805,36.20067
Chazara_enervata,74.37480,36.19877
Chazara_enervata,74.11211,36.20829
Chazara_enervata,73.26557,36.37592
Chazara_heydenreichi,71.62095,35.96936
Chazara_heydenreichi,71.70054,35.98470
Chazara_heydenreichi,71.65664,35.91867
Chazara_heydenreichi,72.57376,36.14596
Chazara_heydenreichi,72.70820,36.15013
Chazara_heydenreichi,73.25970,36.38076
Chazara_heydenreichi,73.31262,36.87729
Chazara_heydenreichi,73.61933,36.81878
Chazara_heydenreichi,74.71378,36.15371
Chazara_heydenreichi,74.57767,36.20701
Chazara_heydenreichi,74.49867,36.20891
Chazara_heydenreichi,74.37018,36.20606
Chazara_heydenreichi,74.10868,36.21086
Chazara_heydenreichi,75.81280,35.98427
Chazara_heydenreichi,75.81471,35.92716
Hipparchia_parisatis,75.46613,35.54432
Hipparchia_parisatis,75.43758,35.27068
Hipparchia_parisatis,75.20201,35.48721
Hipparchia_parisatis,74.63427,36.24420
Hipparchia_parisatis,74.24285,36.30535
Hipparchia_parisatis,74.01442,36.26014
Hipparchia_parisatis,74.44510,36.01268
Hipparchia_parisatis,74.44748,35.74856
Hipparchia_parisatis,74.10246,36.03647
Hipparchia_parisatis,73.88117,35.89132
Hipparchia_parisatis,74.71065,35.27076
Hipparchia_parisatis,74.06752,35.43464
Hipparchia_parisatis,73.48875,35.38098
Hipparchia_parisatis,73.71337,35.00026
Hipparchia_parisatis,73.70195,34.87082
Hipparchia_parisatis,73.46591,34.76041
Hipparchia_parisatis,73.47352,34.60622
Hipparchia_parisatis,73.48788,34.12910
Hipparchia_parisatis,73.44108,33.86851
Hipparchia_parisatis,73.29117,34.25161
Hipparchia_parisatis,73.10320,34.29206
Hipparchia_parisatis,73.14841,34.01128
Hipparchia_parisatis,73.08178,33.86375
Hipparchia_parisatis,73.11034,33.72099
Hipparchia_parisatis,72.93426,33.73526
Hipparchia_parisatis,72.65459,36.03312
Hipparchia_parisatis,71.76979,35.89290
Hipparchia_parisatis,71.94230,35.89885
Hipparchia_parisatis,71.92743,35.62224
Hipparchia_parisatis,71.94527,35.32183
Hipparchia_parisatis,71.74897,35.32183
Hipparchia_parisatis,72.44496,35.04819
Hipparchia_parisatis,72.36465,34.91137
Hipparchia_parisatis,72.07912,34.92625
Hipparchia_parisatis,72.02558,34.80132
Hipparchia_parisatis,71.74302,34.79538
Hipparchia_parisatis,71.40394,34.50984
Hipparchia_parisatis,72.39618,33.73874
Hipparchia_parisatis,71.87508,33.91958
Hipparchia_parisatis,71.53957,33.60311
Hipparchia_parisatis,71.20883,33.32709
Hipparchia_parisatis,71.04703,33.48175
Hipparchia_parisatis,66.74131,30.15717
Hipparchia_parisatis,67.06301,30.04867
Hipparchia_parisatis,67.33522,30.17050
Hipparchia_parisatis,70.01856,30.08626
Hyponephele_brevistigma,75.99793,35.74114
Hyponephele_brevistigma,75.55000,35.26168
Hyponephele_brevistigma,75.22698,35.52401
Hyponephele_brevistigma,74.79333,35.35269
Hyponephele_brevistigma,74.73087,35.41337
Hyponephele_brevistigma,74.65770,35.35626
Hyponephele_brevistigma,74.72551,35.31522
Hyponephele_brevistigma,74.37282,36.93787
Hyponephele_brevistigma,74.64598,36.99878
Hyponephele_brevistigma,74.81825,36.95691
Hyponephele_brevistigma,74.72307,36.78654
Hyponephele_brevistigma,74.82872,36.67708
Hyponephele_brevistigma,74.78995,36.53197
Hyponephele_brevistigma,74.79994,36.31497
Hyponephele_brevistigma,74.59067,36.11355
